ticker,status,expected_months,downloaded_months,missing_months,extra_months,completeness_pct,missing_months_detail,extra_months_detail
HPK,COMPLETE,64,64,0,0,100.0,"",""
JOUT,COMPLETE,83,83,0,0,100.0,"",""
TCON,COMPLETE,72,72,0,0,100.0,"",""
DGLY,COMPLETE,83,83,0,0,100.0,"",""
HIT,COMPLETE,12,12,0,0,100.0,"",""
AAQC,COMPLETE,20,20,0,0,100.0,"",""
ABAC,COMPLETE,1,1,0,0,100.0,"",""
ASNS,COMPLETE,46,46,0,0,100.0,"",""
NKSH,COMPLETE,83,83,0,0,100.0,"",""
NYNY,COMPLETE,11,11,0,0,100.0,"",""
SNDX,COMPLETE,83,83,0,0,100.0,"",""
PSFE,COMPLETE,57,57,0,0,100.0,"",""
NFH,COMPLETE,26,26,0,0,100.0,"",""
AVCT,COMPLETE,34,34,0,0,100.0,"",""
FXLV,COMPLETE,53,53,0,0,100.0,"",""
MRNS,COMPLETE,74,74,0,0,100.0,"",""
GMM,COMPLETE,26,26,0,0,100.0,"",""
MLTX,COMPLETE,44,44,0,0,100.0,"",""
DUO,COMPLETE,73,73,0,0,100.0,"",""
EFHT,COMPLETE,13,13,0,0,100.0,"",""
CLBK,COMPLETE,83,83,0,0,100.0,"",""
PAMT,COMPLETE,13,13,0,0,100.0,"",""
BIOA,COMPLETE,15,15,0,0,100.0,"",""
VLRX,COMPLETE,14,14,0,0,100.0,"",""
CDAK,COMPLETE,31,31,0,0,100.0,"",""
BRAG,COMPLETE,52,52,0,0,100.0,"",""
GCTK,COMPLETE,45,45,0,0,100.0,"",""
BCAR,COMPLETE,4,4,0,0,100.0,"",""
CMP,COMPLETE,83,83,0,0,100.0,"",""
ISPR,COMPLETE,32,32,0,0,100.0,"",""
MXL,COMPLETE,83,83,0,0,100.0,"",""
IMAC,COMPLETE,43,43,0,0,100.0,"",""
HAO,COMPLETE,37,37,0,0,100.0,"",""
FATH,COMPLETE,30,30,0,0,100.0,"",""
ALTR,COMPLETE,75,75,0,0,100.0,"",""
FRST,COMPLETE,57,57,0,0,100.0,"",""
ATAQ,COMPLETE,29,29,0,0,100.0,"",""
INMD,INCOMPLETE,76,75,1,0,98.68421052631578,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
SCPL,COMPLETE,54,54,0,0,100.0,"",""
KALU,COMPLETE,83,83,0,0,100.0,"",""
SBNY,COMPLETE,83,83,0,0,100.0,"",""
BPY,COMPLETE,31,31,0,0,100.0,"",""
MEI,COMPLETE,83,83,0,0,100.0,"",""
STIM,INCOMPLETE,83,81,2,0,97.59036144578313,"shape: (2,)
Series: '' [list[i64]]
[
	[2020, 12]
	[2021, 1]
]",""
CLSD,INCOMPLETE,83,82,1,0,98.79518072289156,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
CDTG,COMPLETE,20,20,0,0,100.0,"",""
DMTK,COMPLETE,59,59,0,0,100.0,"",""
CBB,COMPLETE,33,33,0,0,100.0,"",""
GMFI,COMPLETE,28,28,0,0,100.0,"",""
AYLA,COMPLETE,33,33,0,0,100.0,"",""
THR,COMPLETE,83,83,0,0,100.0,"",""
INLF,COMPLETE,11,11,0,0,100.0,"",""
BRKH,COMPLETE,37,37,0,0,100.0,"",""
KRNY,COMPLETE,83,83,0,0,100.0,"",""
KSS,COMPLETE,83,83,0,0,100.0,"",""
OHAA,COMPLETE,25,25,0,0,100.0,"",""
SBEA,COMPLETE,10,10,0,0,100.0,"",""
VTL,COMPLETE,4,4,0,0,100.0,"",""
FLNT,COMPLETE,83,83,0,0,100.0,"",""
DNJR,COMPLETE,17,17,0,0,100.0,"",""
WEL,COMPLETE,36,36,0,0,100.0,"",""
JMAC,COMPLETE,17,17,0,0,100.0,"",""
VINC,COMPLETE,60,60,0,0,100.0,"",""
PBAX,COMPLETE,28,28,0,0,100.0,"",""
BDSI,COMPLETE,39,39,0,0,100.0,"",""
ACDC,COMPLETE,37,37,0,0,100.0,"",""
SPHS,COMPLETE,17,17,0,0,100.0,"",""
PCSB,COMPLETE,48,48,0,0,100.0,"",""
GLUU,COMPLETE,28,28,0,0,100.0,"",""
SGEN,COMPLETE,60,60,0,0,100.0,"",""
HCSG,COMPLETE,83,83,0,0,100.0,"",""
CREG,COMPLETE,83,83,0,0,100.0,"",""
CV,COMPLETE,5,5,0,0,100.0,"",""
ARCB,COMPLETE,83,83,0,0,100.0,"",""
CGBS,COMPLETE,13,13,0,0,100.0,"",""
TCMD,COMPLETE,83,83,0,0,100.0,"",""
BEEM,COMPLETE,63,63,0,0,100.0,"",""
STAF,COMPLETE,74,74,0,0,100.0,"",""
SI,COMPLETE,48,48,0,0,100.0,"",""
MACU,COMPLETE,17,17,0,0,100.0,"",""
HCII,COMPLETE,22,22,0,0,100.0,"",""
HMNF,COMPLETE,70,70,0,0,100.0,"",""
MTEK,COMPLETE,46,46,0,0,100.0,"",""
APGN,COMPLETE,13,13,0,0,100.0,"",""
MKFG,COMPLETE,46,46,0,0,100.0,"",""
STSA,COMPLETE,46,46,0,0,100.0,"",""
LL,COMPLETE,68,68,0,0,100.0,"",""
MEIP,COMPLETE,81,81,0,0,100.0,"",""
OSPN,COMPLETE,83,83,0,0,100.0,"",""
DO,COMPLETE,47,47,0,0,100.0,"",""
BFI,COMPLETE,46,46,0,0,100.0,"",""
DBVT,COMPLETE,83,83,0,0,100.0,"",""
APXT,COMPLETE,22,22,0,0,100.0,"",""
INWK,COMPLETE,21,21,0,0,100.0,"",""
RAY,COMPLETE,19,19,0,0,100.0,"",""
CBK,COMPLETE,6,6,0,0,100.0,"",""
CTCX,COMPLETE,21,21,0,0,100.0,"",""
CENN,COMPLETE,47,47,0,0,100.0,"",""
AERC,COMPLETE,15,15,0,0,100.0,"",""
ALBO,COMPLETE,51,51,0,0,100.0,"",""
OMN,COMPLETE,15,15,0,0,100.0,"",""
RRGB,COMPLETE,83,83,0,0,100.0,"",""
MDC,COMPLETE,64,64,0,0,100.0,"",""
KOS,INCOMPLETE,83,82,1,0,98.79518072289156,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
LDL,COMPLETE,33,33,0,0,100.0,"",""
PRSP,COMPLETE,29,29,0,0,100.0,"",""
HTGM,COMPLETE,54,54,0,0,100.0,"",""
IDAI,COMPLETE,48,48,0,0,100.0,"",""
TPCS,COMPLETE,48,48,0,0,100.0,"",""
HBP,COMPLETE,41,41,0,0,100.0,"",""
LTRPB,COMPLETE,74,74,0,0,100.0,"",""
SGMO,COMPLETE,83,83,0,0,100.0,"",""
NNA,COMPLETE,34,34,0,0,100.0,"",""
UMPQ,COMPLETE,50,50,0,0,100.0,"",""
BCOM,COMPLETE,21,21,0,0,100.0,"",""
MYGN,COMPLETE,83,83,0,0,100.0,"",""
YHGJ,COMPLETE,27,27,0,0,100.0,"",""
NINE,INCOMPLETE,83,82,1,0,98.79518072289156,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
STKL,COMPLETE,83,83,0,0,100.0,"",""
DTOC,COMPLETE,29,29,0,0,100.0,"",""
BHTG,COMPLETE,36,36,0,0,100.0,"",""
CYCC,COMPLETE,81,81,0,0,100.0,"",""
BBLN,COMPLETE,21,21,0,0,100.0,"",""
MAXNV,COMPLETE,1,1,0,0,100.0,"",""
EDTX,COMPLETE,45,45,0,0,100.0,"",""
CCO,COMPLETE,83,83,0,0,100.0,"",""
THRY,COMPLETE,62,62,0,0,100.0,"",""
MTAC,COMPLETE,31,31,0,0,100.0,"",""
PRBM,COMPLETE,21,21,0,0,100.0,"",""
IHC,COMPLETE,38,38,0,0,100.0,"",""
SWIN,COMPLETE,26,26,0,0,100.0,"",""
HKIT,COMPLETE,33,33,0,0,100.0,"",""
IACB,COMPLETE,8,8,0,0,100.0,"",""
FBGL,COMPLETE,10,10,0,0,100.0,"",""
YHNA,COMPLETE,13,13,0,0,100.0,"",""
AMIX,COMPLETE,23,23,0,0,100.0,"",""
TSBX,COMPLETE,26,26,0,0,100.0,"",""
AHMA,COMPLETE,2,2,0,0,100.0,"",""
CY,INCOMPLETE,16,15,1,0,93.75,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 4]
]",""
KSMT,COMPLETE,11,11,0,0,100.0,"",""
AUNA,COMPLETE,21,21,0,0,100.0,"",""
ENFN,COMPLETE,43,43,0,0,100.0,"",""
SLDB,INCOMPLETE,83,82,1,0,98.79518072289156,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
WGO,COMPLETE,83,83,0,0,100.0,"",""
FTIV,COMPLETE,8,8,0,0,100.0,"",""
PIII,COMPLETE,48,48,0,0,100.0,"",""
PRTO,INCOMPLETE,13,12,1,0,92.3076923076923,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 1]
]",""
LSAC,COMPLETE,8,8,0,0,100.0,"",""
OBLG,COMPLETE,69,69,0,0,100.0,"",""
OOMA,COMPLETE,83,83,0,0,100.0,"",""
MAMS,COMPLETE,10,10,0,0,100.0,"",""
IAIC,COMPLETE,2,2,0,0,100.0,"",""
CTNM,COMPLETE,20,20,0,0,100.0,"",""
DDD,COMPLETE,83,83,0,0,100.0,"",""
IMAQ,COMPLETE,52,52,0,0,100.0,"",""
TEAD,COMPLETE,6,6,0,0,100.0,"",""
VERO,INCOMPLETE,73,71,2,0,97.26027397260275,"shape: (2,)
Series: '' [list[i64]]
[
	[2020, 12]
	[2021, 1]
]",""
TRK,COMPLETE,9,9,0,0,100.0,"",""
VVX,COMPLETE,41,41,0,0,100.0,"",""
YOSH,COMPLETE,37,37,0,0,100.0,"",""
WINV,COMPLETE,45,45,0,0,100.0,"",""
KGJI,COMPLETE,56,56,0,0,100.0,"",""
MSVB,INCOMPLETE,83,80,3,0,96.3855421686747,"shape: (3,)
Series: '' [list[i64]]
[
	[2020, 12]
	[2021, 1]
	[2021, 2]
]",""
MOBX,COMPLETE,24,24,0,0,100.0,"",""
GNPX,COMPLETE,83,83,0,0,100.0,"",""
LEE,COMPLETE,83,83,0,0,100.0,"",""
CENH,COMPLETE,6,6,0,0,100.0,"",""
FSAC,COMPLETE,1,1,0,0,100.0,"",""
AEAC,COMPLETE,23,23,0,0,100.0,"",""
EDUC,COMPLETE,83,83,0,0,100.0,"",""
WRAP,COMPLETE,60,60,0,0,100.0,"",""
GLEO,COMPLETE,23,23,0,0,100.0,"",""
SG,COMPLETE,75,75,0,0,100.0,"",""
AXE,INCOMPLETE,18,17,1,0,94.44444444444444,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 6]
]",""
BJRI,COMPLETE,83,83,0,0,100.0,"",""
MYPS,COMPLETE,54,54,0,0,100.0,"",""
TIBR,COMPLETE,15,15,0,0,100.0,"",""
BCEL,COMPLETE,61,61,0,0,100.0,"",""
IMUX,COMPLETE,80,80,0,0,100.0,"",""
EMWP,COMPLETE,3,3,0,0,100.0,"",""
PCB,COMPLETE,83,83,0,0,100.0,"",""
ICU,COMPLETE,38,38,0,0,100.0,"",""
LGC,COMPLETE,23,23,0,0,100.0,"",""
NAKD,COMPLETE,37,37,0,0,100.0,"",""
KDK,COMPLETE,3,3,0,0,100.0,"",""
PBBI,COMPLETE,16,16,0,0,100.0,"",""
FTOC,COMPLETE,9,9,0,0,100.0,"",""
FLME,COMPLETE,35,35,0,0,100.0,"",""
TPST,COMPLETE,54,54,0,0,100.0,"",""
DTEA,COMPLETE,52,52,0,0,100.0,"",""
DSPG,COMPLETE,36,36,0,0,100.0,"",""
FORE,COMPLETE,9,9,0,0,100.0,"",""
VRNT,COMPLETE,83,83,0,0,100.0,"",""
ARRW,COMPLETE,37,37,0,0,100.0,"",""
HILS,COMPLETE,21,21,0,0,100.0,"",""
PEPL,COMPLETE,28,28,0,0,100.0,"",""
COSO,COMPLETE,48,48,0,0,100.0,"",""
MGAM,COMPLETE,41,41,0,0,100.0,"",""
CEQP,COMPLETE,59,59,0,0,100.0,"",""
SBC,COMPLETE,15,15,0,0,100.0,"",""
ONYX,COMPLETE,36,36,0,0,100.0,"",""
AQMS,COMPLETE,83,83,0,0,100.0,"",""
ZVO,INCOMPLETE,44,43,1,0,97.72727272727273,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 11]
]",""
EQM,COMPLETE,18,18,0,0,100.0,"",""
PAL,COMPLETE,19,19,0,0,100.0,"",""
FNWB,INCOMPLETE,83,82,1,0,98.79518072289156,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
TZAC,COMPLETE,24,24,0,0,100.0,"",""
FSRX,COMPLETE,33,33,0,0,100.0,"",""
THRX,COMPLETE,29,29,0,0,100.0,"",""
PXMD,COMPLETE,40,40,0,0,100.0,"",""
ROI,COMPLETE,4,4,0,0,100.0,"",""
CSIQ,COMPLETE,83,83,0,0,100.0,"",""
DCRB,COMPLETE,8,8,0,0,100.0,"",""
CTXR,COMPLETE,83,83,0,0,100.0,"",""
SOAC,INCOMPLETE,16,15,1,0,93.75,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 9]
]",""
ARDX,COMPLETE,83,83,0,0,100.0,"",""
USM,COMPLETE,80,80,0,0,100.0,"",""
ARL,COMPLETE,83,83,0,0,100.0,"",""
ACTT,COMPLETE,14,14,0,0,100.0,"",""
FTRE,COMPLETE,29,29,0,0,100.0,"",""
AVP,COMPLETE,13,13,0,0,100.0,"",""
FLL,COMPLETE,83,83,0,0,100.0,"",""
FOUN,COMPLETE,9,9,0,0,100.0,"",""
CLBS,COMPLETE,45,45,0,0,100.0,"",""
GGPI,COMPLETE,14,14,0,0,100.0,"",""
APPH,COMPLETE,31,31,0,0,100.0,"",""
MYSZ,COMPLETE,83,83,0,0,100.0,"",""
CNFRL,COMPLETE,57,57,0,0,100.0,"",""
HFBC,COMPLETE,7,7,0,0,100.0,"",""
DHCA,COMPLETE,36,36,0,0,100.0,"",""
UWMC,COMPLETE,59,59,0,0,100.0,"",""
MITA,COMPLETE,41,41,0,0,100.0,"",""
TRC,COMPLETE,83,83,0,0,100.0,"",""
SRG,COMPLETE,83,83,0,0,100.0,"",""
APMI,COMPLETE,23,23,0,0,100.0,"",""
BBIG,COMPLETE,61,61,0,0,100.0,"",""
CELG,COMPLETE,11,11,0,0,100.0,"",""
BYTS,COMPLETE,32,32,0,0,100.0,"",""
ELGX,COMPLETE,19,19,0,0,100.0,"",""
INKT,COMPLETE,50,50,0,0,100.0,"",""
CTRI,COMPLETE,20,20,0,0,100.0,"",""
PBCT,COMPLETE,40,40,0,0,100.0,"",""
AVTA,COMPLETE,11,11,0,0,100.0,"",""
GBX,INCOMPLETE,83,79,4,0,95.18072289156626,"shape: (4,)
Series: '' [list[i64]]
[
	[2020, 12]
	[2021, 1]
	[2021, 2]
	[2021, 3]
]",""
VOC,COMPLETE,83,83,0,0,100.0,"",""
SITC,COMPLETE,83,83,0,0,100.0,"",""
BMHL,COMPLETE,5,5,0,0,100.0,"",""
TIVC,COMPLETE,49,49,0,0,100.0,"",""
BTAQU,COMPLETE,19,19,0,0,100.0,"",""
ALLG,COMPLETE,30,30,0,0,100.0,"",""
HOS,COMPLETE,12,12,0,0,100.0,"",""
VLN,COMPLETE,51,51,0,0,100.0,"",""
CINT,COMPLETE,49,49,0,0,100.0,"",""
VERV,COMPLETE,50,50,0,0,100.0,"",""
AEC,COMPLETE,3,3,0,0,100.0,"",""
ABUS,COMPLETE,83,83,0,0,100.0,"",""
RNAC,COMPLETE,25,25,0,0,100.0,"",""
OPBK,COMPLETE,83,83,0,0,100.0,"",""
FINM,COMPLETE,23,23,0,0,100.0,"",""
NXTT,COMPLETE,20,20,0,0,100.0,"",""
DEN,COMPLETE,39,39,0,0,100.0,"",""
MGI,INCOMPLETE,53,52,1,0,98.11320754716981,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 5]
]",""
ARAY,COMPLETE,83,83,0,0,100.0,"",""
SVAC,COMPLETE,12,12,0,0,100.0,"",""
KROS,INCOMPLETE,68,67,1,0,98.52941176470588,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
CZNC,COMPLETE,83,83,0,0,100.0,"",""
TDC,COMPLETE,83,83,0,0,100.0,"",""
PMVC,COMPLETE,26,26,0,0,100.0,"",""
SAFX,COMPLETE,6,6,0,0,100.0,"",""
OM,COMPLETE,63,63,0,0,100.0,"",""
OSG,COMPLETE,67,68,0,1,100.0,"","shape: (1,)
Series: '' [list[i64]]
[
	[2025, 11]
]"
PFAI,COMPLETE,8,8,0,0,100.0,"",""
AEL,COMPLETE,65,65,0,0,100.0,"",""
LVRA,COMPLETE,23,23,0,0,100.0,"",""
APM,COMPLETE,83,83,0,0,100.0,"",""
VMEO,COMPLETE,55,55,0,0,100.0,"",""
MORF,COMPLETE,63,63,0,0,100.0,"",""
JWAC,COMPLETE,18,18,0,0,100.0,"",""
FGP,COMPLETE,13,13,0,0,100.0,"",""
KCHV,COMPLETE,5,5,0,0,100.0,"",""
PRTH,COMPLETE,83,83,0,0,100.0,"",""
ONEM,COMPLETE,38,38,0,0,100.0,"",""
HBIO,COMPLETE,83,83,0,0,100.0,"",""
CREC,COMPLETE,19,19,0,0,100.0,"",""
ARPO,COMPLETE,32,32,0,0,100.0,"",""
NBAC,COMPLETE,11,11,0,0,100.0,"",""
RMR,COMPLETE,83,83,0,0,100.0,"",""
SCM,COMPLETE,83,83,0,0,100.0,"",""
CWBC,COMPLETE,83,83,0,0,100.0,"",""
IRBT,COMPLETE,83,83,0,0,100.0,"",""
RIDE,COMPLETE,34,34,0,0,100.0,"",""
EYPT,COMPLETE,83,83,0,0,100.0,"",""
MILE,COMPLETE,18,18,0,0,100.0,"",""
EGIO,COMPLETE,28,28,0,0,100.0,"",""
FRAN,INCOMPLETE,24,23,1,0,95.83333333333334,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
INTS,COMPLETE,30,30,0,0,100.0,"",""
AGFS,COMPLETE,51,51,0,0,100.0,"",""
GROW,COMPLETE,83,83,0,0,100.0,"",""
ASTE,COMPLETE,83,83,0,0,100.0,"",""
HTZ,COMPLETE,71,71,0,0,100.0,"",""
DWDP,COMPLETE,5,5,0,0,100.0,"",""
SLE,COMPLETE,27,27,0,0,100.0,"",""
BGLC,COMPLETE,48,48,0,0,100.0,"",""
WRLS,COMPLETE,16,16,0,0,100.0,"",""
TCCO,COMPLETE,72,72,0,0,100.0,"",""
ABAT,COMPLETE,27,27,0,0,100.0,"",""
VZIO,COMPLETE,46,46,0,0,100.0,"",""
YDDL,COMPLETE,2,2,0,0,100.0,"",""
ZNGA,COMPLETE,41,41,0,0,100.0,"",""
TELA,COMPLETE,73,73,0,0,100.0,"",""
WOK,COMPLETE,16,16,0,0,100.0,"",""
IRWD,COMPLETE,83,83,0,0,100.0,"",""
SCPH,COMPLETE,82,82,0,0,100.0,"",""
HVT,INCOMPLETE,83,81,2,0,97.59036144578313,"shape: (2,)
Series: '' [list[i64]]
[
	[2020, 12]
	[2021, 1]
]",""
ABCL,COMPLETE,60,60,0,0,100.0,"",""
ENGN,COMPLETE,25,25,0,0,100.0,"",""
BKEP,COMPLETE,44,44,0,0,100.0,"",""
MNTN,COMPLETE,44,44,0,0,100.0,"",""
FLMN,COMPLETE,42,42,0,0,100.0,"",""
QOMO,COMPLETE,25,25,0,0,100.0,"",""
ANSC,COMPLETE,23,23,0,0,100.0,"",""
NEBU,COMPLETE,18,18,0,0,100.0,"",""
MOSC,COMPLETE,13,13,0,0,100.0,"",""
BLFY,COMPLETE,53,53,0,0,100.0,"",""
MDJH,COMPLETE,72,72,0,0,100.0,"",""
PETV,COMPLETE,52,52,0,0,100.0,"",""
FVAC,COMPLETE,6,6,0,0,100.0,"",""
PCMI,COMPLETE,8,8,0,0,100.0,"",""
DSAQ,COMPLETE,39,39,0,0,100.0,"",""
GLADZ,COMPLETE,27,27,0,0,100.0,"",""
CLNE,COMPLETE,83,83,0,0,100.0,"",""
CRAY,COMPLETE,9,9,0,0,100.0,"",""
GSQD,COMPLETE,24,24,0,0,100.0,"",""
NGL,COMPLETE,83,83,0,0,100.0,"",""
TOP,COMPLETE,42,42,0,0,100.0,"",""
RRAC,COMPLETE,36,36,0,0,100.0,"",""
TNDM,COMPLETE,83,83,0,0,100.0,"",""
LFWD,COMPLETE,23,23,0,0,100.0,"",""
YMTX,COMPLETE,25,25,0,0,100.0,"",""
QUAD,COMPLETE,83,83,0,0,100.0,"",""
TBIO,COMPLETE,68,68,0,0,100.0,"",""
ROCH,COMPLETE,9,9,0,0,100.0,"",""
SWTX,COMPLETE,70,70,0,0,100.0,"",""
MRNO,COMPLETE,21,21,0,0,100.0,"",""
CMII,COMPLETE,6,6,0,0,100.0,"",""
MACA,COMPLETE,41,41,0,0,100.0,"",""
LSPR,COMPLETE,11,11,0,0,100.0,"",""
RETO,COMPLETE,83,83,0,0,100.0,"",""
JL,COMPLETE,23,23,0,0,100.0,"",""
AMC,COMPLETE,83,83,0,0,100.0,"",""
DHAC,COMPLETE,31,31,0,0,100.0,"",""
CTB,COMPLETE,30,30,0,0,100.0,"",""
AACI,COMPLETE,39,39,0,0,100.0,"",""
HCDI,COMPLETE,41,41,0,0,100.0,"",""
IPAX,COMPLETE,16,16,0,0,100.0,"",""
INAC,COMPLETE,5,5,0,0,100.0,"",""
BWMN,COMPLETE,55,55,0,0,100.0,"",""
ETTX,COMPLETE,43,43,0,0,100.0,"",""
TROO,COMPLETE,49,49,0,0,100.0,"",""
QIPT,COMPLETE,55,55,0,0,100.0,"",""
ORIQ,COMPLETE,3,3,0,0,100.0,"",""
THFF,COMPLETE,83,83,0,0,100.0,"",""
LBYKV,COMPLETE,1,1,0,0,100.0,"",""
JTAI,COMPLETE,28,28,0,0,100.0,"",""
EDRY,COMPLETE,83,83,0,0,100.0,"",""
OLO,COMPLETE,59,59,0,0,100.0,"",""
SOLO,COMPLETE,63,63,0,0,100.0,"",""
GIGM,COMPLETE,83,83,0,0,100.0,"",""
TCJH,COMPLETE,19,19,0,0,100.0,"",""
CLPS,COMPLETE,83,83,0,0,100.0,"",""
SCNX,COMPLETE,15,15,0,0,100.0,"",""
IPHI,INCOMPLETE,28,27,1,0,96.42857142857143,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 4]
]",""
FVE,COMPLETE,37,37,0,0,100.0,"",""
MANT,COMPLETE,45,45,0,0,100.0,"",""
TENK,COMPLETE,21,21,0,0,100.0,"",""
BBI,COMPLETE,37,37,0,0,100.0,"",""
WPX,INCOMPLETE,25,20,5,0,80.0,"shape: (5,)
Series: '' [list[i64]]
[
	[2020, 1]
	[2020, 2]
	[2020, 3]
	[2020, 4]
	[2020, 5]
]",""
ESGL,COMPLETE,42,42,0,0,100.0,"",""
GRIL,COMPLETE,42,42,0,0,100.0,"",""
FCHL,COMPLETE,3,3,0,0,100.0,"",""
HSTO,COMPLETE,55,55,0,0,100.0,"",""
PFLT,COMPLETE,83,83,0,0,100.0,"",""
EXPI,COMPLETE,83,83,0,0,100.0,"",""
DISA,COMPLETE,31,31,0,0,100.0,"",""
BOSC,COMPLETE,83,83,0,0,100.0,"",""
BWB,COMPLETE,83,83,0,0,100.0,"",""
AXTI,COMPLETE,83,83,0,0,100.0,"",""
NRC,COMPLETE,83,83,0,0,100.0,"",""
PES,COMPLETE,8,8,0,0,100.0,"",""
FBIO,COMPLETE,83,83,0,0,100.0,"",""
VTOL,COMPLETE,66,66,0,0,100.0,"",""
KODK,INCOMPLETE,83,82,1,0,98.79518072289156,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
CTOR,COMPLETE,16,16,0,0,100.0,"",""
RBAC,COMPLETE,23,23,0,0,100.0,"",""
AZ,COMPLETE,47,47,0,0,100.0,"",""
BAS,COMPLETE,12,12,0,0,100.0,"",""
SWAG,COMPLETE,48,48,0,0,100.0,"",""
SEMR,COMPLETE,57,57,0,0,100.0,"",""
JYAC,COMPLETE,25,25,0,0,100.0,"",""
ORGO,COMPLETE,83,83,0,0,100.0,"",""
PTI,COMPLETE,24,24,0,0,100.0,"",""
DTSQ,COMPLETE,15,15,0,0,100.0,"",""
FFIC,COMPLETE,83,83,0,0,100.0,"",""
KOD,COMPLETE,83,83,0,0,100.0,"",""
RAPT,COMPLETE,74,74,0,0,100.0,"",""
KXIN,COMPLETE,79,79,0,0,100.0,"",""
ARAI,COMPLETE,7,7,0,0,100.0,"",""
AABA,COMPLETE,10,10,0,0,100.0,"",""
PACS,COMPLETE,20,20,0,0,100.0,"",""
HBK,COMPLETE,4,4,0,0,100.0,"",""
SCX,COMPLETE,65,65,0,0,100.0,"",""
STOR,COMPLETE,50,50,0,0,100.0,"",""
EHLD,COMPLETE,9,9,0,0,100.0,"",""
MKUL,COMPLETE,10,10,0,0,100.0,"",""
KINZ,COMPLETE,26,26,0,0,100.0,"",""
FRBN,COMPLETE,21,21,0,0,100.0,"",""
ZKIN,COMPLETE,83,83,0,0,100.0,"",""
CCAP,COMPLETE,70,70,0,0,100.0,"",""
DLHC,COMPLETE,83,83,0,0,100.0,"",""
SISI,COMPLETE,50,50,0,0,100.0,"",""
CYAN,COMPLETE,83,83,0,0,100.0,"",""
ARIS,COMPLETE,49,49,0,0,100.0,"",""
DTC,COMPLETE,44,44,0,0,100.0,"",""
WNNR,COMPLETE,25,25,0,0,100.0,"",""
TRTL,COMPLETE,35,35,0,0,100.0,"",""
GNE,COMPLETE,83,83,0,0,100.0,"",""
BRLT,COMPLETE,51,51,0,0,100.0,"",""
NVTA,COMPLETE,62,62,0,0,100.0,"",""
SMFR,COMPLETE,19,19,0,0,100.0,"",""
BTOC,COMPLETE,19,19,0,0,100.0,"",""
TSIB,COMPLETE,20,20,0,0,100.0,"",""
NFTG,COMPLETE,12,12,0,0,100.0,"",""
ASTR,COMPLETE,37,37,0,0,100.0,"",""
PLUR,COMPLETE,41,41,0,0,100.0,"",""
NEPT,COMPLETE,63,63,0,0,100.0,"",""
GRPH,COMPLETE,34,34,0,0,100.0,"",""
ISRL,COMPLETE,44,44,0,0,100.0,"",""
MRAC,COMPLETE,9,9,0,0,100.0,"",""
ERA,COMPLETE,18,18,0,0,100.0,"",""
CONX,COMPLETE,42,43,0,1,100.0,"","shape: (1,)
Series: '' [list[i64]]
[
	[2025, 11]
]"
PFSW,COMPLETE,58,58,0,0,100.0,"",""
PGSS,COMPLETE,29,29,0,0,100.0,"",""
NETS,COMPLETE,6,6,0,0,100.0,"",""
BLSA,COMPLETE,25,25,0,0,100.0,"",""
PRMW,COMPLETE,71,71,0,0,100.0,"",""
HCTI,COMPLETE,50,50,0,0,100.0,"",""
BAND,COMPLETE,83,83,0,0,100.0,"",""
SAVE,COMPLETE,71,71,0,0,100.0,"",""
SNPX,COMPLETE,50,50,0,0,100.0,"",""
MOV,COMPLETE,83,83,0,0,100.0,"",""
FPRX,COMPLETE,28,28,0,0,100.0,"",""
PLYM,COMPLETE,83,83,0,0,100.0,"",""
CLAR,COMPLETE,83,83,0,0,100.0,"",""
UFG,COMPLETE,11,11,0,0,100.0,"",""
NTWK,COMPLETE,83,83,0,0,100.0,"",""
WGRX,COMPLETE,10,10,0,0,100.0,"",""
MCOM,COMPLETE,33,33,0,0,100.0,"",""
QDEL,COMPLETE,83,83,0,0,100.0,"",""
ELVA,COMPLETE,29,29,0,0,100.0,"",""
UNTY,COMPLETE,83,83,0,0,100.0,"",""
LYLT,COMPLETE,17,17,0,0,100.0,"",""
CRHC,COMPLETE,26,26,0,0,100.0,"",""
ATPC,COMPLETE,26,26,0,0,100.0,"",""
BIRD,COMPLETE,49,49,0,0,100.0,"",""
LCNB,COMPLETE,83,83,0,0,100.0,"",""
JSYN,COMPLETE,5,5,0,0,100.0,"",""
CAPL,COMPLETE,83,83,0,0,100.0,"",""
